id,activity_new,campaign_disc_ele,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_first_activ,date_modif_prod,date_renewal,forecast_base_bill_ele,forecast_base_bill_year,forecast_bill_12m,forecast_cons,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn
8d7495169cb4c4a9638006c4c4efbc98,,,foosdfpfkusacimwkcsosbicdxkicaua,8084,0,629,29/2/2012,26/2/2016,,17/12/2015,27/2/2015,,,,,1533.8,629,28,21.05,0.186182,0,45.80687796,f,117.9,42.96,42.96,1,121.2,4,ldkssxwpmemidmecebumciepifcamkci,13.2,0
35ddb5d9eca0d6c9b590ec83f33902aa,uaxxxwkppmwfciofupisxsdeauikeppw,,,95445,0,6541,17/6/2011,16/6/2016,,17/6/2011,21/6/2015,,,,,6157.96,6541,0,641.6,0.097701,0.089427,58.99595196,f,536.14,-5.08,-5.08,1,530,5,ldkssxwpmemidmecebumciepifcamkci,50,0
d78b085cfe50903e6d493f0c3a241b9b,,,usilxuppasemubllopkaafesmlibmsdf,10340,26026,1902,15/12/2011,15/12/2016,,1/11/2015,16/12/2015,,,,,1545.17,1902,0,18.17,0.144039,0,45.30837756,t,276.21,13.7,13.7,3,129.64,4,lxidpiddsbxsbosboudacockeimpuepw,12.5,0
8b867496f6998fc00865211b8ec022c4,,,,9160,0,0,24/10/2008,20/10/2016,,24/10/2008,23/10/2015,,,,,0,0,0,0,0,0,0,f,0,20.84,20.84,1,122.47,7,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
9c4d52856aa5fbfd3dd6bf07f472c6cc,bwpaswkpcilmlklklcapcwwumwaodaoo,,usilxuppasemubllopkaafesmlibmsdf,3967,0,122,5/4/2012,5/4/2016,,14/4/2015,6/4/2015,,,,,406.07,122,0,129.61,0.115182,0.098841,40.606701,f,11.97,53.62,53.62,1,67.04,4,lxidpiddsbxsbosboudacockeimpuepw,26.3,0
187c5f1229b6c60ce56486e1c1c730d4,ckfxocssowaeipxueikxcmaxdmcduxsa,,foosdfpfkusacimwkcsosbicdxkicaua,33296,20841,1887,7/6/2011,7/6/2016,,22/5/2015,14/6/2015,,,,,3339.99,1887,0,119.3,0.115182,0.098841,40.606701,t,181.7,19,19,2,484.88,5,lxidpiddsbxsbosboudacockeimpuepw,20.785,0
a8be1af4d782cc4d0704cca614a022f3,,,,49149,0,4567,27/10/2010,25/10/2016,,27/10/2010,28/10/2015,,,,,335.53,0,0,15.98,0.147506,0,46.30537836,f,0,21.64,21.64,1,34.44,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
3bbc85f0b810f49b18fc0c8dece484ca,apdekpcbwosbxepsfxclislboipuxpop,,foosdfpfkusacimwkcsosbicdxkicaua,359485,0,48931,7/10/2011,7/10/2016,,7/10/2011,9/10/2015,,,,,881.74,760,0,129.6,0.116509,0.101397,40.9390266,f,75.4,28.13,28.13,1,104.41,4,lxidpiddsbxsbosboudacockeimpuepw,19.03,0
7e4e8fffed5171d2e2abf0f092493279,,,,5169,0,0,26/10/2009,25/10/2016,,26/10/2009,28/10/2015,,,,,624.98,0,0,129.63,0.167086,0.088444,45.30837756,f,0,21.24,21.24,1,56.95,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15,0
e7bd25533caa8492eba8f7023b0e95d5,,,foosdfpfkusacimwkcsosbicdxkicaua,13384,0,525,5/1/2010,2/3/2016,,5/1/2010,6/3/2015,,,,,747.66,0,0,16.61,0.146694,0,44.31137796,f,0,23.76,23.76,1,75.97,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
27e6a359d691673ca909663895ccd42b,fmwdwsxillemwbbwelxsampiuwwpcdcb,,,27423,0,3016,8/7/2011,8/7/2016,,8/7/2011,9/7/2015,,,,,4033.1,3016,0,15.2,0.143166,0,44.31137796,f,436.32,16.59,16.59,1,344.47,5,lxidpiddsbxsbosboudacockeimpuepw,13.15,0
29d47c358638b784a4fdd16fc3c814b1,apdekpcbwosbxepsfxclislboipuxpop,,foosdfpfkusacimwkcsosbicdxkicaua,153069,0,8775,22/11/2011,22/11/2016,22/11/2011,19/12/2013,23/11/2015,277.27,277.27,2537.33,141.39,1139.63,1494,0,144.06,0.11084,0.095726,40.606701,f,141.39,-3.69,-3.69,1,84.39,4,lxidpiddsbxsbosboudacockeimpuepw,19.8,0
30869f96efb351dfdd39ae6f9fc1dca3,sffadmsbuamddwapeumdfibkmpkdicmc,,usilxuppasemubllopkaafesmlibmsdf,13680,0,0,15/11/2012,18/10/2016,,4/12/2013,19/10/2015,,,,,2027.64,0,0,12.55,0.145789,0,44.31137796,f,0,10,10,1,205.31,3,lxidpiddsbxsbosboudacockeimpuepw,15,0
607ea5047ed26db7fe702976dff8e2b1,apdekpcbwosbxepsfxclislboipuxpop,,lmkebamcaaclubfxadlmueccxoimlema,5731448,0,771203,13/7/2011,13/7/2016,13/7/2011,13/7/2011,14/7/2015,1008.45,1008.45,9636.24,823.06,7619.07,9169,0,142.48,0.113323,0.096984,40.606701,f,823.06,12.7,12.7,1,806.54,5,lxidpiddsbxsbosboudacockeimpuepw,26.4,0
f72c7fbcb0dd011f469d6ffd8b872a76,,,foosdfpfkusacimwkcsosbicdxkicaua,3913,0,255,1/8/2009,1/8/2016,,10/7/2015,2/8/2015,,,,,388.76,255,0,131.75,0.114604,0.098262,40.606701,f,25.51,18.54,18.54,1,44.13,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5,0
2be57287723a9b3b27544ed528e6430f,bapcuxcousodpaabofsesslupodaapcx,,,51097,0,9921,2/12/2005,26/9/2016,,2/12/2005,27/9/2015,,,,,4438.81,9921,0,144.8,0.097634,0.090062,58.99595196,f,817.97,-3.64,-3.64,1,378.08,10,ldkssxwpmemidmecebumciepifcamkci,20,0
65a7dfc19d9273e886d6dfa8af2b2ba7,,,foosdfpfkusacimwkcsosbicdxkicaua,12477,0,0,20/6/2012,20/6/2016,20/6/2012,20/6/2012,22/6/2015,0,0,1058.22,0,663.42,0,0,18.47,0.145711,0,44.31137796,f,0,16.92,16.92,1,64.89,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
75c980fc971cc24469ae88c14b619156,apdekpcbwosbxepsfxclislboipuxpop,,lmkebamcaaclubfxadlmueccxoimlema,593702,0,55512,27/5/2010,27/5/2016,,27/5/2010,31/5/2015,,,,,3926.46,4508,0,18.02,0.164637,0.087381,44.31137796,f,503.82,17.13,17.13,1,326.31,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,0
e01122378608b77fdf98a60faea59ec9,xkxoxulxsowwwupmlobllkuamakibxps,,foosdfpfkusacimwkcsosbicdxkicaua,16935,0,0,1/11/2011,31/10/2016,,18/9/2015,1/11/2015,,,,,1517.98,0,0,337.66,0.099462,0.091887,58.99595196,f,0,-46.4,-46.4,1,174.58,4,lxidpiddsbxsbosboudacockeimpuepw,225,0
d20441f18ebcf8ea3f634c83681de81d,acpmlkfcadicfcpslmoxcdakikieeeso,,ewpakwlliwisiwduibdlfmalxowmwpci,29417,0,3012,5/12/2011,8/11/2016,,1/11/2015,9/11/2015,,,,,3011.18,3012,0,118.95,0.114667,0.099548,40.606701,f,293.29,5.94,5.94,1,362.04,4,lxidpiddsbxsbosboudacockeimpuepw,31.5,0
c844db61e1b0881bba6d350cbed35469,,,usilxuppasemubllopkaafesmlibmsdf,4707,0,917,20/2/2012,20/2/2016,,17/12/2015,23/2/2015,,,,,585.14,917,0,37.65,0.161748,0.08385,44.31137796,f,114.04,26.04,26.04,1,56.9,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
24eeeace15ab44d920f9b08a221147bd,,,usilxuppasemubllopkaafesmlibmsdf,4760,0,0,21/11/2011,21/11/2016,,21/11/2011,22/11/2015,,,,,720.4,0,0,18.32,0.147506,0,45.80687796,f,0,22.02,22.02,1,73.93,4,lxidpiddsbxsbosboudacockeimpuepw,13.32,0
7aba4a55bfa0adc33051c5fbc10bbabc,,,foosdfpfkusacimwkcsosbicdxkicaua,5226,0,0,22/1/2010,22/1/2017,,17/11/2015,24/1/2016,,,,,786.44,0,0,17.99,0.143227,0,44.31137796,f,0,33.12,33.12,1,83.89,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
e0151477320dbf5df70bf52035421146,,,foosdfpfkusacimwkcsosbicdxkicaua,6699,0,0,23/2/2010,23/2/2016,23/2/2010,17/12/2015,24/2/2015,0,0,1404.28,0,1011.95,0,0,17.24,0.142649,0,44.31137796,f,0,27.6,27.6,1,113.76,6,lxidpiddsbxsbosboudacockeimpuepw,11,0
7cbb56caea2fdf62175e2e139ebff629,,,usilxuppasemubllopkaafesmlibmsdf,7946,0,0,15/9/2011,15/9/2016,,15/9/2011,16/9/2015,,,,,1193.86,0,0,18.3,0.145711,0,44.31137796,f,0,12.82,12.82,1,106.47,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
5a2104807087e1667c41ad49fde2641e,,,foosdfpfkusacimwkcsosbicdxkicaua,4577,0,660,15/12/2011,15/12/2016,,1/11/2015,16/12/2015,,,,,688.21,660,0,18.32,0.144039,0,45.80687796,f,95.39,23.36,23.36,1,57.83,4,lxidpiddsbxsbosboudacockeimpuepw,15,0
4c442084ad49b1e532966c30ad8073c2,,,foosdfpfkusacimwkcsosbicdxkicaua,32887,0,3843,10/9/2009,18/10/2016,,7/5/2014,19/10/2015,,,,,979.12,343,0,130.32,0.115237,0.100123,40.9390266,f,33.46,29.12,29.12,1,123.37,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,25,0
b4145fa1119bd286077dbc3142a8024b,,,ewpakwlliwisiwduibdlfmalxowmwpci,6682,0,0,7/7/2010,7/7/2016,,7/7/2010,9/7/2015,,,,,998.76,0,0,16.4,0.145711,0,44.31137796,f,0,18.62,18.62,1,101.84,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
259445333d2ed9325dab483c56995df5,kkklcdamwfafdcfwofuscwfwadblfmce,,ewpakwlliwisiwduibdlfmalxowmwpci,19596,372573,2250,7/5/2010,12/10/2016,,7/5/2010,13/10/2015,,,,,1980.49,2250,0,131.76,0.115237,0.100123,40.606701,t,227.3,5.52,5.52,2,245.65,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5,0
9ee261b205d92dffe3aacf70aeab53c9,apdekpcbwosbxepsfxclislboipuxpop,,lmkebamcaaclubfxadlmueccxoimlema,1750165,7679,144312,10/5/2010,10/5/2016,,10/5/2010,17/5/2015,,,,,7152.35,7521,0,134.69,0.113323,0.096984,40.606701,t,719.92,11.31,11.31,2,594.24,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5,0
3b101ff361b15942b3a12783b1900fc2,cwofmuicebbcmiaaxufmfimpowpacobu,,ewpakwlliwisiwduibdlfmalxowmwpci,4181,110975,683,5/9/2011,14/11/2016,,5/9/2011,18/11/2015,,,,,612.59,683,0,18.32,0.146348,0,45.80687796,t,100.94,20.61,20.61,2,59.98,4,lxidpiddsbxsbosboudacockeimpuepw,12.5,0
0a6b53119f21125627968ef142fc9bd9,,,foosdfpfkusacimwkcsosbicdxkicaua,69726,0,0,4/3/2013,4/3/2016,4/3/2013,4/3/2013,9/3/2015,431.14,431.14,7575.85,0,4208.21,0,0,147.42,0.106523,0.097482,58.99595196,f,0,-0.97,-0.97,1,663.41,3,lxidpiddsbxsbosboudacockeimpuepw,41.6,0
08739fa7b8a140d1fe5a9267538a2af6,,,,169106,0,7095,20/11/2009,20/11/2016,,21/7/2015,21/11/2015,,,,,1867.59,2306,0,132.11,0.115237,0.100123,40.606701,f,220.98,2.82,2.82,1,223.02,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.001,0
86739d35151098e7f81903a7fb8098ff,wxemiwkumpibllwklfbcooafckufkdlm,,foosdfpfkusacimwkcsosbicdxkicaua,31570,0,0,25/8/2012,24/10/2016,,24/10/2013,25/10/2015,,,,,3248.08,0,0,0,0.11691,0.100572,40.606701,f,0,15.72,15.72,1,432.2,3,lxidpiddsbxsbosboudacockeimpuepw,47,0
e564e5ef7b3197a7f99d23542d5bb40c,kkklcdamwfafdcfwofuscwfwadblfmce,,,51378,0,0,16/6/2005,16/6/2016,,16/6/2005,19/6/2015,,,,,4973.34,0,0,120.06,0.113323,0.096984,40.606701,f,0,15.44,15.44,1,530.78,11,ldkssxwpmemidmecebumciepifcamkci,26.4,0
8352fde968fe0ef47c4494abe5cc9c45,xlpufbwemoedxpsssmkbipwwicsadebw,,usilxuppasemubllopkaafesmlibmsdf,24079,0,0,30/11/2011,31/1/2016,30/11/2011,17/11/2015,1/2/2015,0,0,1897.48,0,1377.34,0,0,19.36,0.145774,0,45.30837756,f,0,34.68,34.68,1,138.68,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
40f034bb768f6fc45d54b443b6bec4f9,,,foosdfpfkusacimwkcsosbicdxkicaua,9087,0,0,1/10/2009,1/10/2016,,1/10/2009,2/10/2015,,,,,1095.85,0,0,17.43,0.165793,0.088539,44.31137796,f,0,10.36,10.36,1,86.83,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
1835e8d4b80c70c187065b27810536f9,kkklcdamwfafdcfwofuscwfwadblfmce,,foosdfpfkusacimwkcsosbicdxkicaua,22937,0,0,10/9/2009,10/9/2016,,26/8/2015,11/9/2015,,,,,2288.26,0,0,120.78,0.114604,0.098262,40.606701,f,0,15.84,15.84,1,276.41,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,33,0
feaa3846cc233a0c515b138d5b52c60f,apdekpcbwosbxepsfxclislboipuxpop,,lmkebamcaaclubfxadlmueccxoimlema,1897432,6916,152369,1/2/2012,1/2/2016,,1/2/2012,2/2/2015,,,,,1226.26,995,0,17.91,0.164635,0.086741,44.31137796,t,110.8,29.76,29.76,2,96.84,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
8b3084549d864c4f18f7efe26566bc37,sffadmsbuamddwapeumdfibkmpkdicmc,,foosdfpfkusacimwkcsosbicdxkicaua,13040,0,0,5/7/2012,28/10/2016,,30/10/2013,29/10/2015,,,,,1896.1,0,0,18.12,0.140621,0,44.31137796,f,0,10,10,1,132.09,4,lxidpiddsbxsbosboudacockeimpuepw,15,0
ae3dfd21db95c099832a5233c65228a7,ibfoefbbekcwubufxslcoewkfswxolua,,foosdfpfkusacimwkcsosbicdxkicaua,15303,0,2732,26/11/2012,26/11/2016,,26/11/2012,27/11/2015,,,,,2268,2732,0,18.47,0.145789,0,44.31137796,f,400.56,6.45,6.45,1,207.63,3,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
b607304ef05bf9556a49310c7ef4c600,,,foosdfpfkusacimwkcsosbicdxkicaua,4351,111849,286,31/10/2013,31/10/2016,,27/8/2015,1/11/2015,,,,,652.85,286,0,17.22,0.14346,0,45.80687796,t,41.57,24.2,24.2,2,54.22,2,ldkssxwpmemidmecebumciepifcamkci,13.856,0
84e287fe4f86be634e4a21c53a72a5c5,,,foosdfpfkusacimwkcsosbicdxkicaua,10595,0,0,2/9/2011,2/9/2016,2/9/2011,12/7/2015,3/9/2015,0,0,779.04,0,402.43,0,0,15.78,0.141666,0,44.31137796,f,0,10.08,10.08,1,33.33,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
48457fc7f5848691bbc5b6f705745878,ddkpdekmbfdffwdmabkiiilolsxswccl,,foosdfpfkusacimwkcsosbicdxkicaua,239,0,0,27/10/2011,25/10/2016,,27/10/2011,28/10/2015,,,,,29.1,0,0,37.26,0.168242,0.089602,46.30537836,f,0,28.76,28.76,1,2.7,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
ecf1dd081f961097c99a5c4c949c09ec,kwuslieomapmswolewpobpplkaooaaew,,usilxuppasemubllopkaafesmlibmsdf,99748,0,7094,2/9/2011,2/9/2016,,26/6/2014,3/9/2015,,,,,9999.26,7094,0,126.77,0.114481,0.098142,40.606701,f,694.67,-4.81,-4.81,1,930.52,4,lxidpiddsbxsbosboudacockeimpuepw,33,0
8129fcb496dddf62fc506ecaa4a8ac19,,,lmkebamcaaclubfxadlmueccxoimlema,10554,0,652,9/8/2012,28/11/2016,,1/11/2015,29/11/2015,,,,,593.96,587,0,119.31,0.114088,0.098969,40.9390266,f,55.17,20.55,20.55,1,77.08,3,lxidpiddsbxsbosboudacockeimpuepw,17.321,1
aa2a47298c3a4d3adeb5e15d0b287244,cluecxlameloamldmasudocsbmaoamdw,,foosdfpfkusacimwkcsosbicdxkicaua,122307,0,8554,5/10/2011,5/10/2016,5/10/2011,24/5/2015,9/10/2015,270.72,270.72,3168.42,121.43,1760.28,1257,0,146.16,0.116509,0.101397,40.606701,f,121.43,6.6,6.6,1,227.65,4,lxidpiddsbxsbosboudacockeimpuepw,19.8,0
f5a4eaa3b3dd70637f9dd55d91dc00b2,ifppdlcfssupdcsdcclkoubulccouwml,,,194109,0,5159,5/1/2004,3/3/2016,,5/1/2004,9/3/2015,,,,,20401.55,5159,0,142.52,0.114008,0.097123,40.606701,f,487.13,-3.17,-3.17,1,1556.83,12,ldkssxwpmemidmecebumciepifcamkci,138,0
e58968e7fc8b1e48258383d51f303905,ckfxocssowaeipxueikxcmaxdmcduxsa,,,13933,0,1255,1/7/2009,1/7/2016,,1/7/2009,4/7/2015,,,,,1481.3,1255,0,132.44,0.115174,0.098837,40.606701,f,128.98,17.55,17.55,1,149.98,7,ldkssxwpmemidmecebumciepifcamkci,16.5,0
a7f529cfa9f12f1904e31bace30d39e6,saxlifeumaobawxpemwuopbwwldlucff,,foosdfpfkusacimwkcsosbicdxkicaua,15833,0,1123,7/5/2012,7/5/2016,,7/5/2012,11/5/2015,,,,,1728.35,1123,0,132.17,0.115174,0.098837,40.606701,f,119.44,18.36,18.36,1,180.68,4,ldkssxwpmemidmecebumciepifcamkci,17.321,0
b0adb9ac49f2f6a1f562b378a4f01138,fmwdwsxillemwbbwelxsampiuwwpcdcb,,foosdfpfkusacimwkcsosbicdxkicaua,46486,0,3383,23/3/2012,14/10/2016,23/3/2012,24/4/2015,15/10/2015,471.25,471.25,6839.22,361.26,5077.27,3383,0,143.21,0.127409,0.109058,40.606701,f,361.26,26.6,26.6,1,544.32,4,lxidpiddsbxsbosboudacockeimpuepw,22,0
d54ed42831d8113434e3aae8c2341883,,,usilxuppasemubllopkaafesmlibmsdf,11445,0,0,12/11/2010,12/11/2016,,20/9/2015,13/11/2015,,,,,1699.63,0,0,0,0.142881,0,45.30837756,f,0,16.08,16.08,1,129.55,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
e0db64f578fee4a85ae8306359ce74ea,apdekpcbwosbxepsfxclislboipuxpop,,,2503923,475413,313018,23/3/2010,23/3/2016,,23/3/2010,25/3/2015,,,,,2495.68,5461,0,133.35,0.1169,0.100015,40.606701,t,479.66,25.25,25.25,2,320.92,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,18.7,0
0284068dc17b8051bb8603e27aaeede1,mpicaaibskkfmxoblmwwwuuwpkecacil,,,17559,0,3749,10/9/2009,6/9/2016,,25/6/2014,7/9/2015,,,,,1828.29,3749,0,131.53,0.11286,0.096521,40.606701,f,374.43,8.66,8.66,1,166.79,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,18,0
43a7d20dc3e589a2f67a207c609cb7cf,,,foosdfpfkusacimwkcsosbicdxkicaua,5149,0,1197,26/12/2011,26/12/2016,,1/11/2015,27/12/2015,,,,,769.88,1197,0,18.47,0.144039,0,45.80687796,f,172.91,17.76,17.76,1,69.57,4,lxidpiddsbxsbosboudacockeimpuepw,11.42,0
f5108482033b81f685f19222fd0ced07,,,foosdfpfkusacimwkcsosbicdxkicaua,17724,6299,0,26/3/2012,7/10/2016,,7/10/2013,11/10/2015,,,,,1951.39,0,0,0,0.140621,0,44.31137796,t,0,10,10,3,157.21,4,lxidpiddsbxsbosboudacockeimpuepw,15,0
0a8153d5c314ac9155fe6ef57963e340,moaawbkafpwcopipaxsoklsuuoexkaap,,,7140,0,668,5/1/2010,8/3/2016,5/1/2010,5/1/2010,9/3/2015,244.21,244.21,2377.72,57.47,620.89,668,0,145.8,0.102772,0.093731,58.99595196,f,57.47,-0.51,-0.51,1,92.54,6,lxidpiddsbxsbosboudacockeimpuepw,19.8,0
d939303d36bce975c9abcedea70199ed,,,,34612,0,3047,23/12/2011,23/12/2016,,23/12/2011,26/12/2015,,,,,3419.46,3047,0,129.72,0.116509,0.101397,40.606701,f,294.98,1.84,1.84,1,450,4,lxidpiddsbxsbosboudacockeimpuepw,41.41,0
5799cc6178974f95698e572a4a313e49,kdmfmpipcmpesudikiemuuldpksxfbff,,,140242,18258,12445,18/12/2003,18/12/2016,,16/11/2015,20/12/2015,,,,,14131.8,12137,0,142.22,0.109806,0.094688,40.606701,t,1179.17,-22.94,-22.94,2,902.06,12,ldkssxwpmemidmecebumciepifcamkci,111.24,0
ef49b64377ceb984bdf56ae5ab61e383,,,ewpakwlliwisiwduibdlfmalxowmwpci,9919,0,0,13/4/2012,13/4/2016,,13/4/2012,14/4/2015,,,,,1466.83,0,0,16.13,0.143801,0,44.31137796,f,0,19.28,19.28,1,125.93,4,ldkssxwpmemidmecebumciepifcamkci,10.392,0
6ce62b56c38d3ec695be28bd0343ff84,kkklcdamwfafdcfwofuscwfwadblfmce,,foosdfpfkusacimwkcsosbicdxkicaua,19424,0,3123,16/3/2012,16/3/2016,16/3/2012,4/11/2015,17/3/2015,425.78,425.78,2988.82,309.99,1980.69,3123,0,143.87,0.118636,0.10175,40.606701,f,309.99,20.26,20.26,1,243.84,4,lxidpiddsbxsbosboudacockeimpuepw,15.001,0
a024abf9299ebc11fbcd551b41736e68,,,,52084,8856,0,8/9/2008,21/4/2016,,8/9/2008,22/4/2015,,,,,0,0,0,0,0.0006,0,0,t,0,25.92,25.92,2,475.04,7,ldkssxwpmemidmecebumciepifcamkci,13.8,0
291d8bb9ee1d297acd5b07bc2a1f4f09,,,lmkebamcaaclubfxadlmueccxoimlema,8266,0,0,30/6/2010,30/6/2016,,30/6/2010,4/7/2015,,,,,1239.7,0,0,16.08,0.145711,0,44.31137796,f,0,21.52,21.52,1,125.18,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
56c5d33cd196fd5dfba8f201d6b3eeb7,kwcsuksxowcdmllemppfeosddaddcsof,,foosdfpfkusacimwkcsosbicdxkicaua,11484,0,0,23/4/2010,23/4/2016,23/4/2010,23/4/2010,24/4/2015,0,0,2097.41,0,1703.99,0,0,16.81,0.143801,0,44.31137796,f,0,19.28,19.28,1,143.98,6,lxidpiddsbxsbosboudacockeimpuepw,10.39,0
8129f4f475a808e750d96f261a682696,,,foosdfpfkusacimwkcsosbicdxkicaua,12605,477,353,16/2/2012,29/2/2016,16/2/2012,28/2/2014,9/3/2015,163.06,163.06,2888.38,66.02,2403.73,353,24,16.9,0.186188,0,45.80687796,t,66.02,31.2,31.2,2,1118.48,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,0
3e1d38ed639e08aa58386839f6dec73c,,,,5932,0,0,26/12/2011,26/12/2016,,1/11/2015,27/12/2015,,,,,887.23,0,0,16.62,0.144038,0,45.30837756,f,0,11.84,11.84,1,71.55,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
52e591ac398978f8292d15b69e1a1e51,,,,111884,0,13568,12/4/2005,12/4/2016,,12/4/2005,13/4/2015,,,,,8949.07,7854,0,132.09,0.115174,0.098837,40.606701,f,788.21,36.5,36.5,1,602.66,11,ldkssxwpmemidmecebumciepifcamkci,46.2,0
a989ea2f3b2a6c53557d6414eb75c37c,fmwdwsxillemwbbwelxsampiuwwpcdcb,,foosdfpfkusacimwkcsosbicdxkicaua,24942,0,1890,4/10/2011,4/10/2016,,18/9/2015,5/10/2015,,,,,2577.82,1890,0,96.31,0.111311,0.096195,40.606701,f,179.3,23.88,23.88,1,321.53,4,lxidpiddsbxsbosboudacockeimpuepw,15.935,1
33cbb45bf256e3af97b599ba6a9db6ae,,,ewpakwlliwisiwduibdlfmalxowmwpci,37066,0,3765,24/5/2012,13/8/2016,,1/8/2014,16/8/2015,,,,,5460.36,3765,0,15.04,0.142819,0,44.31137796,f,544.79,11.04,11.04,1,454.63,4,ldkssxwpmemidmecebumciepifcamkci,10.392,1
f8132c99779e76baab98e347470ac648,kwuslieomapmswolewpobpplkaooaaew,,foosdfpfkusacimwkcsosbicdxkicaua,71417,0,4742,1/10/2012,10/5/2016,,17/9/2013,5/1/2015,,,,,7157.94,4742,0,359.25,0.114481,0.098142,40.606701,f,458.98,43.29,43.29,1,740.86,3,lxidpiddsbxsbosboudacockeimpuepw,63,0
3797b714ba02f3e7759bf94b956bf16b,,,lmkebamcaaclubfxadlmueccxoimlema,6396,5143,0,19/8/2009,19/8/2016,,19/8/2009,20/8/2015,,,,,953.28,0,0,16.17,0.144902,0,44.31137796,t,0,16.44,16.44,2,87.31,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
9304c40d65d2695d4f055a3d589b4c4b,,,usilxuppasemubllopkaafesmlibmsdf,34988,85199,1915,4/1/2012,4/1/2017,,16/12/2015,5/1/2016,,,,,1021.84,903,0,0,0.118065,0.101176,40.606701,t,86.99,30.84,30.84,2,126.36,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.46,0
657b066feb4d3ae7c75d1c36681140be,cwofmuicebbcmiaaxufmfimpowpacobu,,,65823,15039,21320,26/5/2005,26/5/2016,,26/5/2005,3/6/2015,,,,,2142.82,20259,0,131.86,0.115174,0.098837,40.606701,t,2142.82,120.45,120.45,3,64.37,11,ldkssxwpmemidmecebumciepifcamkci,66.5,0
3afa20769af70f35711c3ec94e1d1f5f,,,foosdfpfkusacimwkcsosbicdxkicaua,5825,0,1179,3/11/2009,3/11/2016,,19/9/2015,4/11/2015,,,,,864.28,1179,0,19.79,0.142881,0,45.80687796,f,170.48,22.89,22.89,1,68.45,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
2b7e47dd0d29db1f53c574214117cd02,,,foosdfpfkusacimwkcsosbicdxkicaua,3741,0,530,29/9/2009,29/9/2016,,29/9/2009,30/9/2015,,,,,370.02,530,0,0,0.115237,0.100123,41.1052014,f,51.12,30.55,30.55,1,43.61,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.25,0
a6e3e987c2ba9668059b58b20cf2e359,acefxcckbdxakciukwuwepweawbkwmii,,,1480,0,293,2/11/2009,2/11/2016,,28/6/2014,5/11/2015,,,,,222.93,293,0,16.1,0.146348,0,46.30537836,f,43.38,21.09,21.09,1,23.16,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
00b9ad3d4e5701f7f06f9075b7aa1a28,,,usilxuppasemubllopkaafesmlibmsdf,9940,0,0,23/9/2011,23/9/2016,,23/9/2011,25/9/2015,,,,,1469.24,0,0,16.28,0.145711,0,44.31137796,f,0,11.42,11.42,1,137.59,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
bb4aa63a2244a3870071c3212361be50,,,,26995,0,4980,10/8/2009,10/8/2016,,17/6/2015,11/8/2015,,,,,2804.1,4980,0,16.25,0.163483,0.086226,44.31137796,f,554.13,11.04,11.04,2,232.94,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,0
