cons_last_month,has_gas,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,duration,price_p1_var,price_p2_var,price_p3_var,price_p1_fix,price_p2_fix,price_p3_fix,churn
4188,0,6.45,6.45,2,324.05,6,13.856,2557.0,0.1478145,0.0,0.0,44.281745059999984,0.0,0.0,0
0,0,26.04,26.04,1,78.76,4,10.39,1827.0,0.15064316666666666,0.0,0.0,44.26693045999999,0.0,0.0,1
7904,0,36.64,36.64,3,360.14,7,40.0,2557.0,0.1227555833333333,0.10229041666666663,0.07303050000000001,40.64742749999999,24.38845514,16.258971359999993,0
4320,0,24.84,24.84,1,266.0,6,11.0,2191.0,0.14796483333333335,0.0,0.0,44.26693035999998,0.0,0.0,0
0,0,19.2,19.2,1,34.94,5,10.392000000000001,1827.0,0.14991324999999994,0.0,0.0,44.37063526,0.0,0.0,0
0,0,26.04,26.04,1,92.13,6,10.392000000000001,2191.0,0.1697736363636364,0.08830290909090907,0.0,44.26693028727271,0.0,0.0,0
2499,0,22.96,22.96,1,40.53,6,13.15,2557.0,0.14841966666666664,0.0,0.0,44.46600546,0.0,0.0,0
444,0,28.02,28.02,5,5.92,3,13.856,1461.0,0.1690883333333333,0.08759858333333331,0.0,44.49285706,0.0,0.0,0
0,1,23.76,23.76,1,30.08,4,10.392000000000001,1461.0,0.1512100833333333,0.0,0.0,44.40026526000001,0.0,0.0,0
3486,1,5.96,5.96,1,260.32,3,17.88,1403.0,0.12213983333333335,0.10208741666666664,0.07192275,40.60669949999999,24.36401714,16.242678359999996,0
0,0,21.52,21.52,1,66.23,6,13.2,2192.0,0.1498553333333333,0.0,0.0,44.35582026,0.0,0.0,0
72652,1,24.0,24.0,2,135.74,5,14.5,1871.0,0.165121,0.08366358333333335,0.0,44.38545036,0.0,0.0,1
22242,0,24.33,24.33,1,147.68,3,15.01,1396.0,0.12189591666666663,0.10139275,0.07097275000000001,40.62027549999999,24.37216314,16.248109359999994,0
2254,0,7.02,7.02,2,197.18,4,15.0,1827.0,0.15056041666666664,0.0,0.0,44.28174535999998,0.0,0.0,0
0,0,23.65,23.65,1,25.74,6,10.35,2192.0,0.1684071666666667,0.0866775,0.0,44.26693025999998,0.0,0.0,0
16727,0,-7.2,-7.2,1,1424.97,8,85.5,2922.0,0.11875708333333332,0.09829241666666667,0.06903200000000002,40.64742749999999,24.38845514,16.258971359999993,0
0,1,40.92,40.92,1,105.88,4,16.4,1466.0,0.12433841666666667,0.10379374999999998,0.07316033333333331,40.701733000000004,24.421038040000006,16.280692959999996,1
0,0,18.56,18.56,1,15.49,5,11.4,1827.0,0.1498553333333333,0.0,0.0,44.35582046000001,0.0,0.0,0
477,0,23.76,23.76,1,49.5,6,10.392000000000001,2246.0,0.1512100833333333,0.0,0.0,44.40026526000001,0.0,0.0,0
11823,0,62.16,62.16,1,268.96,5,41.5,1826.0,0.12433841666666667,0.10379374999999998,0.07316033333333331,40.70173239999999,24.421038480000004,16.280693919999994,0
606,1,44.91,44.91,1,52.33,4,19.8,1461.0,0.12779733333333335,0.10726091666666664,0.07648824999999998,40.68815609999999,24.412892700000004,16.275263399999996,0
7896,0,29.3,29.3,1,453.93,4,24.249000000000002,1461.0,0.1240598333333333,0.10389783333333333,0.07430508333333334,40.6745798,24.404746920000004,16.269832879999996,0
4441,1,48.06,48.06,1,539.42,4,70.0,1461.0,0.12200616666666665,0.10157791666666666,0.07241208333333332,40.728885,24.437330040000006,16.291554959999996,0
1031,0,37.44,37.44,1,184.35,6,25.0,2191.0,0.1279144166666667,0.10736958333333332,0.07673633333333331,40.70173239999999,24.421038480000004,16.280693919999994,1
1292,0,17.92,17.92,1,56.09,5,11.04,1827.0,0.1498553333333333,0.0,0.0,44.35582046000001,0.0,0.0,0
677,0,4.04,4.04,1,135.99,4,15.0,1827.0,0.14746783333333335,0.0,0.0,44.31137536,0.0,0.0,0
4317,0,14.48,14.48,1,278.65,3,15.78,1096.0,0.12382616666666665,0.10331599999999998,0.07399158333333335,40.728885,24.437330040000006,16.291554959999996,0
0,0,7.68,7.68,1,108.44,6,11.5,2557.0,0.16848583333333333,0.08722108333333332,0.0,44.29656036,0.0,0.0,0
0,0,26.92,26.92,1,241.1,4,13.1,1461.0,0.1460485833333333,0.0,0.0,44.40026526000001,0.0,0.0,0
382,0,5.52,5.52,1,196.22,6,16.5,2557.0,0.12373475000000002,0.10353758333333332,0.07334858333333331,40.59312349999999,24.355871139999994,16.237247359999998,0
4590,0,10.98,10.98,1,179.28,5,10.35,2192.0,0.16805233333333333,0.08614591666666667,0.0,44.32619046,0.0,0.0,0
7118,0,6.81,6.81,2,761.27,4,25.096999999999998,1827.0,0.11958508333333333,0.09882566666666666,0.06902725,40.728885,24.437330040000006,16.291554959999996,0
0,0,30.22,30.22,1,0.54,4,13.2,1461.0,0.1512100833333333,0.0,0.0,44.40026526000001,0.0,0.0,0
230072,0,23.76,23.76,2,3.3,6,10.392000000000001,2095.0,0.16855166666666668,0.08682200000000001,0.0,44.26693035999998,0.0,0.0,0
26314,0,24.42,24.42,1,23.06,4,13.2,1460.0,0.1489579166666666,0.0,0.0,44.37063546000001,0.0,0.0,0
0,0,22.52,22.52,1,77.74,6,13.856,2192.0,0.17083566666666666,0.08915325000000003,0.0,44.35582036,0.0,0.0,0
31128,0,21.0,21.0,1,588.03,4,19.8,1461.0,0.12452366666666664,0.10413433333333334,0.07502141666666667,40.66100349999999,24.39660114,16.264402359999995,0
4824,0,4.04,4.04,1,350.96,4,15.0,1827.0,0.14775533333333335,0.0,0.0,44.26693035999998,0.0,0.0,0
144312,0,19.14,19.14,2,236.81,6,18.0,2192.0,0.1227855833333333,0.10239583333333332,0.07328333333333335,40.66100349999999,24.39660114,16.264402359999995,0
1166,0,30.18,30.18,1,231.03,5,25.0,1827.0,0.12404483333333333,0.10370016666666663,0.07469241666666669,40.728885,24.437330040000006,16.291554959999996,0
25,1,18.27,18.27,1,4.94,4,13.0,1482.0,0.14783083333333327,0.0,0.0,44.35582036,0.0,0.0,0
0,0,24.08,24.08,1,49.62,6,13.8,2557.0,0.14995350000000002,0.0,0.0,44.54656025999999,0.0,0.0,0
5852,1,-0.9,-0.9,1,844.97,4,24.0,1826.0,0.12252741666666665,0.10205074999999998,0.07181933333333336,40.56597149999999,24.33957914,16.22638536,1
367,0,-0.44,-0.44,4,303.32,3,10.392000000000001,1101.0,0.24047983333333334,0.0,0.0,44.31137556,0.0,0.0,0
53770,0,30.22,30.22,1,151.55,4,13.2,1461.0,0.15028533333333327,0.0,0.0,44.40026526000001,0.0,0.0,0
33000,0,28.89,28.89,1,9.72,4,15.935,1461.0,0.1227855833333333,0.10239583333333332,0.07328333333333335,40.66100349999999,24.39660114,16.264402359999995,0
116664,0,29.64,29.64,1,660.91,5,13.15,2192.0,0.16804750000000002,0.0865930833333333,0.0,44.26693045999999,0.0,0.0,1
1796,1,10.0,10.0,1,275.97,6,15.0,2434.0,0.1473648333333333,0.0,0.0,44.37063546000001,0.0,0.0,0
0,0,7.8,7.8,1,45.45,4,10.392000000000001,1827.0,0.15052199999999996,0.0,0.0,44.29656036,0.0,0.0,0
158,0,20.29,20.29,1,17.09,7,15.001,2557.0,0.12243500000000004,0.10189441666666668,0.07248708333333333,40.63385149999999,24.38030914,16.25354035999999,1
0,0,49.92,49.92,1,0.05,5,20.0,2192.0,0.12454391666666667,0.10398333333333333,0.07347816666666666,40.728885,24.437330040000006,16.291554959999996,0
406,0,19.44,19.44,3,75.12,6,17.25,2557.0,0.12240716666666668,0.10178983333333334,0.07223366666666667,40.62027549999999,24.37216314,16.248109359999994,0
0,1,14.64,14.64,1,30.72,7,10.392000000000001,2557.0,0.14979741666666666,0.0,0.0,44.34100546,0.0,0.0,0
0,0,6.18,6.18,1,81.59,6,13.2,2557.0,0.16774091666666668,0.08632933333333333,0.0,44.28174525999998,0.0,0.0,0
3746,0,6.54,6.54,1,383.79,6,34.5,2557.0,0.12414275000000005,0.10372725,0.07340433333333331,40.728885,24.437330040000006,16.291554959999996,0
0,0,16.8,16.8,1,74.58,6,13.856,2557.0,0.1666113333333333,0.08519883333333332,0.0,44.36507875999999,0.0,0.0,1
0,0,14.7,14.7,2,139.21,3,13.856,1461.0,0.1477278333333333,0.0,0.0,44.32619036,0.0,0.0,0
0,0,28.45,28.45,1,284.76,3,13.856,1096.0,0.1483705833333334,0.0,0.0,44.40026526000001,0.0,0.0,1
0,0,20.2,20.2,1,124.94,6,13.856,2192.0,0.16779716666666664,0.08611425,0.0,44.35582026,0.0,0.0,0
0,0,13.26,13.26,4,3.74,6,11.142000000000001,2557.0,0.16864916666666666,0.08651691666666668,0.0,44.29656056,0.0,0.0,0
718,1,-0.56,-0.56,1,83.06,7,5.5,2854.0,0.10653241666666667,0.09530408333333333,0.07085999999999999,59.055121510000006,36.4177072,8.350995839999998,0
997,0,11.01,11.01,1,89.59,3,25.0,1461.0,0.1260906,0.1057114,0.0754285,40.59855395999999,24.359129495999998,16.239419663999993,0
1827,0,52.8,52.8,1,1065.35,4,15.1,1474.0,0.16020108333333336,0.13372924999999994,0.09497166666666668,41.201399480000006,24.92070556,16.780360979999998,0
84889,0,19.57,19.57,1,681.7,5,21.91,1826.0,0.12124908333333333,0.10078341666666664,0.07152450000000002,40.64742749999999,24.38845514,16.258971359999993,1
0,0,13.1,13.1,2,173.32,6,10.39,2430.0,0.1478145,0.0,0.0,44.28174545999999,0.0,0.0,0
0,0,15.12,15.12,1,91.86,6,13.2,2557.0,0.1491998333333333,0.0,0.0,44.26693025999998,0.0,0.0,1
0,0,30.69,30.69,1,-5.0,4,13.2,1827.0,0.15070391666666666,0.0,0.0,44.36507865999999,0.0,0.0,0
735,0,12.36,12.36,1,136.23,3,10.392000000000001,1461.0,0.14968158333333334,0.0,0.0,44.31137546,0.0,0.0,0
1799,1,33.12,33.12,2,99.04,7,13.2,2556.0,0.1453604166666667,0.0,0.0,44.26693045999999,0.0,0.0,0
0,0,0.12,0.12,1,0.0,8,40.0,3105.0,0.10404441666666668,0.09251408333333334,0.065678,59.17346796000001,36.490689,8.367731039999999,0
0,0,3.7,3.7,1,201.31,3,13.856,1461.0,0.1476601666666667,0.0,0.0,44.32619056000001,0.0,0.0,0
0,0,18.99,18.99,1,73.14,3,16.0,1461.0,0.12536375,0.10502441666666666,0.07480808333333333,40.62090129999999,24.38364894,16.265025159999997,1
793,0,-1.58,-1.58,4,330.31,3,15.0,1461.0,0.2415768333333333,0.0,0.0,44.26693045999999,0.0,0.0,0
87484,0,10.04,10.04,1,584.1,6,17.172,2192.0,0.12124908333333333,0.10078341666666664,0.07152450000000002,40.64742749999999,24.38845514,16.258971359999993,0
2248,0,17.22,17.22,1,171.55,4,10.392000000000001,1461.0,0.14702933333333332,0.0,0.0,44.44470996,0.0,0.0,0
1903,0,35.88,35.88,1,244.14,11,29.7,4217.0,0.12417433333333334,0.10363816666666664,0.07286524999999998,40.68815609999999,24.412892700000004,16.275263399999996,0
1003,0,21.48,21.48,1,39.41,6,10.392000000000001,2191.0,0.1699679090909091,0.08839336363636363,0.0,44.38006312363637,0.0,0.0,0
7138,1,12.36,12.36,1,716.91,3,33.0,1461.0,0.12246358333333328,0.10184725,0.0722925,40.62027549999999,24.37216314,16.248109359999994,0
14522,0,16.66,16.66,2,648.64,7,13.2,2557.0,0.1469028333333333,0.0,0.0,44.34100526,0.0,0.0,0
0,0,23.76,23.76,1,31.41,6,10.392000000000001,2264.0,0.1489579166666666,0.0,0.0,44.37063536,0.0,0.0,0
0,0,10.08,10.08,1,37.67,3,10.392000000000001,1461.0,0.14780033333333334,0.0,0.0,44.35582036,0.0,0.0,0
120936,1,14.6,14.6,2,240.97,5,15.93,1827.0,0.1227555833333333,0.10229041666666663,0.07303050000000001,40.64742749999999,24.38845514,16.258971359999993,0
8885,0,6.45,6.45,2,315.28,6,13.856,2557.0,0.14685300000000004,0.0,0.0,44.28174545999999,0.0,0.0,0
17421,0,46.44,46.44,1,296.68,5,31.0,2192.0,0.12404325,0.10356983333333332,0.07319324999999997,40.56597149999999,24.33957914,16.22638536,0
0,0,11.95,11.95,1,83.76,6,13.856,2557.0,0.16671066666666667,0.08468941666666667,0.0,44.311375259999984,0.0,0.0,0
0,0,18.62,18.62,1,36.9,6,13.2,2192.0,0.14979741666666666,0.0,0.0,44.34100546,0.0,0.0,0
0,0,23.52,23.52,1,442.28,3,15.7,1095.0,0.1258736666666667,0.10539975,0.07502283333333333,40.56597149999999,24.33957914,16.22638536,0
995,1,19.5,19.5,1,98.55,4,17.320999999999998,1827.0,0.12519466666666665,0.10457108333333333,0.07500549999999999,40.63385149999999,24.38030914,16.25354035999999,0
0,0,0.84,0.84,1,173.33,6,19.8,2557.0,0.12219158333333335,0.10171158333333334,0.07147983333333335,40.56597149999999,24.33957914,16.22638536,1
0,0,19.2,19.2,1,120.64,4,10.392000000000001,1461.0,0.14991324999999994,0.0,0.0,44.37063526,0.0,0.0,0
126488,1,21.52,21.52,2,118.5,4,13.2,1461.0,0.1498553333333333,0.0,0.0,44.35582046000001,0.0,0.0,0
0,1,37.2,37.2,2,17.84,6,13.856,2504.0,0.1920874545454546,0.098035,0.0,45.05885054181818,0.0,0.0,0
0,0,20.97,20.97,1,38.3,6,10.35,2557.0,0.14986466666666667,0.0,0.0,44.44841205999999,0.0,0.0,0
5812,0,35.56,35.56,1,582.9,11,45.0,4018.0,0.12165624999999998,0.10134191666666666,0.07237716666666665,40.6745798,24.404746920000004,16.269832879999996,0
975,0,20.08,20.08,1,77.61,4,11.5,1827.0,0.15132449999999995,0.0,0.0,44.69470996,0.0,0.0,0
400,0,-1.82,-1.82,1,67.08,7,9.9,2977.0,0.10743191666666667,0.09621475,0.07126333333333333,58.976225510000006,36.3690512,8.339839839999998,1
2073,0,-0.57,-0.57,2,274.61,6,22.0,2191.0,0.10638541666666666,0.09542233333333333,0.07078975,59.17346796000001,36.490689,8.367731039999999,1
531,0,10.08,10.08,2,37.05,6,10.392000000000001,2557.0,0.1465850833333333,0.0,0.0,44.31137546,0.0,0.0,0
0,0,34.27,34.27,1,59.73,4,15.0,1461.0,0.1512100833333333,0.0,0.0,44.40026526000001,0.0,0.0,0
771203,1,19.82,19.82,1,432.45,5,25.68,1827.0,0.1230155,0.10242183333333332,0.07293983333333334,40.728885,24.437330040000006,16.291554959999996,0
5666,0,25.4,25.4,2,208.82,4,27.713,1461.0,0.12435808333333333,0.10384791666666668,0.0745235,40.728885,24.437330040000006,16.291554959999996,0
1133,0,31.22,31.22,1,169.11,6,17.25,2192.0,0.1249311818181818,0.10494754545454543,0.07573200000000001,40.684453472727256,24.41067112363637,16.273782349090904,0
0,0,31.2,31.2,1,238.02,5,13.856,2192.0,0.14752133333333334,0.0,0.0,44.29656036,0.0,0.0,0
348,0,15.5,15.5,1,38.39,6,17.25,2557.0,0.1236669166666667,0.10330641666666668,0.07354133333333332,40.60669949999999,24.36401714,16.242678359999996,0
0,0,16.44,16.44,1,648.29,6,16.5,2311.0,0.12261991666666662,0.10242875,0.072243,40.59312349999999,24.355871139999994,16.237247359999998,0
303,0,34.8,34.8,1,47.06,4,13.9,1461.0,0.15036408333333331,0.0,0.0,44.26693045999999,0.0,0.0,0
558120,1,13.98,13.98,2,295.33,5,13.164000000000001,2011.0,0.16592933333333332,0.08402225,0.0,44.32619046,0.0,0.0,0
0,0,-2.08,-2.08,1,340.91,5,9.9,2191.0,0.10623308333333337,0.09501708333333332,0.07006766666666668,58.976225510000006,36.3690512,8.339839839999998,0
0,0,18.48,18.48,1,67.32,4,13.15,1461.0,0.14878474999999994,0.0,0.0,44.34100536,0.0,0.0,0
1571,1,29.04,29.04,1,14.23,4,11.6,1827.0,0.15064316666666666,0.0,0.0,44.26693025999998,0.0,0.0,0
1360,0,15.45,15.45,1,384.54,6,20.0,2192.0,0.1244580833333333,0.1039175,0.07451016666666667,40.63385149999999,24.38030914,16.25354035999999,0
2056,0,9.58,9.58,2,415.88,4,19.919,1827.0,0.12481549999999995,0.10439033333333332,0.07452991666666668,40.728885,24.437330040000006,16.291554959999996,0
5039,0,24.24,24.24,3,903.78,3,24.249000000000002,1095.0,0.12443475000000002,0.10388991666666664,0.07325666666666665,40.70173239999999,24.421038480000004,16.280693919999994,0
0,0,14.88,14.88,3,68.13,4,12.5,1494.0,0.1484020833333333,0.0,0.0,44.34100546,0.0,0.0,0
2661,0,21.11,21.11,1,29.23,6,15.0,2192.0,0.14878474999999994,0.0,0.0,44.34100546,0.0,0.0,0
5617,1,9.56,9.56,1,210.42,4,14.3,1877.0,0.14841583333333333,0.0,0.0,44.29656036,0.0,0.0,0
1227,0,24.84,24.84,4,121.85,4,17.320999999999998,1461.0,0.1227855833333333,0.10239583333333332,0.07328333333333335,40.66100349999999,24.39660114,16.264402359999995,0
365,0,26.04,26.04,1,33.08,3,10.392000000000001,1095.0,0.1502638333333333,0.0,0.0,44.32619036,0.0,0.0,0
42686,0,40.78,40.78,1,16.34,6,20.0,2192.0,0.12629291666666662,0.10597858333333332,0.0770135,40.6745798,24.404746920000004,16.269832879999996,0
245,0,12.36,12.36,1,73.14,4,10.392000000000001,1827.0,0.1497395,0.0,0.0,44.32619036,0.0,0.0,0
5562,1,26.04,26.04,4,653.03,4,33.0,1461.0,0.12323745454545453,0.102684,0.07344709090909092,40.66964296363636,24.40178481818182,16.267858145454547,0
0,1,19.11,19.11,1,73.74,5,10.35,1827.0,0.14991324999999994,0.0,0.0,44.37063536,0.0,0.0,0
1396,1,41.04,41.04,3,108.15,4,16.425,1827.0,0.1275575833333333,0.10708591666666667,0.07670941666666667,40.56597149999999,24.33957914,16.22638536,0
0,0,12.36,12.36,3,18.64,6,10.392000000000001,2557.0,0.16901866666666665,0.08711158333333334,0.0,44.32619046,0.0,0.0,0
0,0,8.76,8.76,1,188.82,5,13.15,1927.0,0.14797733333333332,0.0,0.0,44.29656036,0.0,0.0,0
183,1,26.04,26.04,2,14.09,4,10.392000000000001,1647.0,0.15349924999999995,0.0,0.0,41.82301942999999,0.0,0.0,0
131412,0,11.42,11.42,1,139.09,5,13.2,2192.0,0.14904333333333333,0.0,0.0,44.311375259999984,0.0,0.0,0
0,0,21.64,21.64,1,40.16,4,10.392000000000001,1827.0,0.15082199999999998,0.0,0.0,44.62989365999999,0.0,0.0,0
6322,0,11.88,11.88,1,518.47,5,17.32,1827.0,0.12122066666666664,0.10083033333333333,0.07171883333333336,40.66100349999999,24.39660114,16.264402359999995,0
0,1,25.92,25.92,1,0.0,5,10.35,2192.0,0.15064316666666666,0.0,0.0,44.26693035999998,0.0,0.0,0
6452,0,63.34,63.34,1,498.3,11,52.5,4018.0,0.12119225,0.10087725,0.07191316666666668,40.6745798,24.404746920000004,16.269832879999996,0
1333,1,43.32,43.32,1,57.85,6,17.320999999999998,2191.0,0.12404141666666665,0.10356983333333332,0.07319324999999997,40.56597149999999,24.33957914,16.22638536,0
477,1,19.28,19.28,1,161.01,4,13.2,1461.0,0.16779716666666664,0.08611425,0.0,44.35582026,0.0,0.0,0
9319,0,6.48,6.48,2,505.28,6,17.25,2557.0,0.12207658333333332,0.10146025,0.07190583333333335,40.6202752,24.37216336,16.248109839999998,0
0,1,19.11,19.11,3,19.94,6,10.35,2192.0,0.14977583333333333,0.0,0.0,44.44470996,0.0,0.0,0
14311,0,78.9,78.9,1,32.83,3,42.123000000000005,1461.0,0.1267923333333333,0.10674191666666667,0.07657775000000001,40.731699600000006,24.489017239999995,16.367678459999997,0
13105,0,16.66,16.66,1,819.57,7,13.2,2557.0,0.1469028333333333,0.0,0.0,44.34100526,0.0,0.0,0
1040,0,18.72,18.72,1,101.49,6,13.2,2283.0,0.14878474999999994,0.0,0.0,44.34100536,0.0,0.0,0
1325,0,17.22,17.22,3,233.42,4,27.6,1827.0,0.12346199999999995,0.10278599999999996,0.07314525000000001,40.728885,24.437330040000006,16.291554959999996,0
0,0,28.5,28.5,1,66.91,4,13.8,1461.0,0.15121716666666662,0.0,0.0,44.38545036,0.0,0.0,0
164355,0,52.44,52.44,2,530.37,5,35.0,1742.0,0.12069658333333333,0.10022291666666666,0.06999749999999998,40.56597119999999,24.33957936,16.22638584,0
0,0,18.62,18.62,1,136.78,7,13.2,2557.0,0.14878474999999994,0.0,0.0,44.34100526,0.0,0.0,0
0,1,23.76,23.76,1,115.06,3,11.5,1101.0,0.14522116666666665,0.0,0.0,44.38545036,0.0,0.0,0
41541,1,19.28,19.28,1,308.81,6,13.2,2192.0,0.16779716666666664,0.08611425,0.0,44.35582046000001,0.0,0.0,0
11530,0,31.65,31.65,1,138.52,4,17.5,1461.0,0.12779733333333335,0.10726091666666664,0.07648824999999998,40.68815609999999,24.412892700000004,16.275263399999996,1
0,0,19.2,19.2,1,97.55,6,10.392000000000001,2469.0,0.16896633333333333,0.08687658333333333,0.0,44.38545036,0.0,0.0,1
0,0,27.8,27.8,1,197.04,6,13.5,2192.0,0.1483705833333334,0.0,0.0,44.40026526000001,0.0,0.0,0
0,1,23.4,23.4,1,173.45,7,10.392000000000001,2780.0,0.14676033333333333,0.0,0.0,44.44470996,0.0,0.0,0
0,0,33.12,33.12,1,61.16,5,13.2,1826.0,0.15879999999999994,0.0,0.0,44.26693025999998,0.0,0.0,1
0,1,2.94,2.94,1,152.76,6,11.0,2557.0,0.14755358333333335,0.0,0.0,44.26693025999998,0.0,0.0,0
7998,0,-2.43,-2.43,1,344.18,3,31.5,1096.0,0.10639908333333332,0.09525308333333332,0.07088166666666666,59.07484551000001,36.42987120000001,8.353784839999998,0
1014,0,34.56,34.56,1,161.15,5,17.320999999999998,2192.0,0.12449227272727274,0.10395945454545452,0.07353754545454544,40.58078154545453,24.34846578545454,16.232310305454543,1
0,0,16.84,16.84,1,24.2,6,10.35,2191.0,0.17083566666666666,0.08915325000000003,0.0,44.35582036,0.0,0.0,0
3253,0,19.01,19.01,1,153.29,5,17.9,1827.0,0.1249893333333333,0.10444866666666668,0.07504116666666667,40.63385149999999,24.38030914,16.25354035999999,0
0,0,21.38,21.38,1,58.67,5,10.35,1827.0,0.17051166666666662,0.08842124999999999,0.0,44.38545036,0.0,0.0,0
0,0,26.02,26.02,1,4.98,3,13.2,1461.0,0.1505812727272727,0.0,0.0,44.31541574181818,0.0,0.0,0
3006,0,16.59,16.59,1,146.67,3,13.15,1096.0,0.14979741666666666,0.0,0.0,44.34100536,0.0,0.0,0
3520,0,15.78,15.78,1,76.5,6,13.856,2557.0,0.16794141666666665,0.08662025,0.0,44.26693045999999,0.0,0.0,0
1326,0,-3.51,-3.51,1,129.03,7,15.0,2921.0,0.10791141666666666,0.09645908333333336,0.07166099999999999,58.93677750999999,36.344723200000004,8.334261839999998,1
1007,0,22.32,22.32,1,185.22,11,16.5,3990.0,0.12139158333333334,0.10074091666666668,0.07043800000000001,40.68815609999999,24.412892700000004,16.275263399999996,0
455567,0,24.72,24.72,1,420.07,5,16.5,2192.0,0.12404325,0.10356983333333332,0.07319324999999997,40.56597149999999,24.33957914,16.22638536,0
39064,0,32.64,32.64,1,171.9,5,14.5,1826.0,0.16673416666666666,0.08486441666666665,0.0,44.41508016,0.0,0.0,0
0,0,4.12,4.12,1,113.14,6,13.2,2557.0,0.147601,0.0,0.0,44.26693025999998,0.0,0.0,0
18157,0,47.78,47.78,1,265.71,5,39.6,1827.0,0.12455424999999995,0.10424025000000002,0.07527483333333335,40.6745798,24.404746920000004,16.269832879999996,0
54281,0,21.12,21.12,1,575.63,6,14.5,2192.0,0.16779716666666664,0.08611425,0.0,44.35582046000001,0.0,0.0,0
643,0,19.56,19.56,1,101.85,5,16.5,2192.0,0.126331,0.10598158333333337,0.07575175,40.63447729999999,24.39179494,16.270456159999995,0
8983,0,20.54,20.54,1,2.58,4,10.392000000000001,1827.0,0.1511888333333333,0.0,0.0,44.44470996,0.0,0.0,0
955,0,5.94,5.94,1,232.52,5,31.5,2127.0,0.1237771666666667,0.10372475,0.07356083333333331,40.60669949999999,24.36401714,16.242678359999996,0
0,0,155.88,155.88,1,189.85,3,10.392000000000001,1461.0,0.2777268333333333,0.0,0.0,59.20693046000002,0.0,0.0,1
2027,0,13.4,13.4,1,31.94,6,13.856,2557.0,0.1462953333333333,0.0,0.0,44.31137535999999,0.0,0.0,0
920,0,16.44,16.44,2,509.06,4,26.3,1827.0,0.1236195833333333,0.10300391666666664,0.07344849999999999,40.62027549999999,24.37216314,16.248109359999994,0
0,0,7.68,7.68,1,118.62,3,11.5,1409.0,0.1449370833333334,0.0,0.0,44.31137546,0.0,0.0,1
7077,0,24.52,24.52,1,459.16,4,13.2,1461.0,0.1482821666666667,0.0,0.0,44.38545016000001,0.0,0.0,0
3619,0,3.4,3.4,1,236.45,6,12.5,2557.0,0.14777727272727276,0.0,0.0,44.26693050545453,0.0,0.0,0
0,0,8.8,8.8,1,286.74,6,13.2,2557.0,0.14763016666666665,0.0,0.0,44.29656036,0.0,0.0,0
1431,0,23.76,23.76,1,55.32,6,10.392000000000001,2247.0,0.1706789166666666,0.08861399999999997,0.0,44.44470996,0.0,0.0,0
2044,0,19.0,19.0,1,238.5,11,20.785,4018.0,0.1227555833333333,0.10229041666666663,0.07303050000000001,40.64742749999999,24.38845514,16.258971359999993,0
1367,0,33.12,33.12,1,63.1,4,13.2,1827.0,0.15067627272727271,0.0,0.0,44.26693039636362,0.0,0.0,0
0,0,21.52,21.52,1,139.14,6,13.2,2192.0,0.14946749999999998,0.0,0.0,44.35582036,0.0,0.0,0
0,0,12.36,12.36,1,6.23,4,10.392000000000001,1827.0,0.1497395,0.0,0.0,44.32619026,0.0,0.0,0
526,0,54.51,54.51,1,10.34,4,24.0,1461.0,0.12417433333333334,0.10363816666666664,0.07286524999999998,40.68815609999999,24.412892700000004,16.275263399999996,0
2397,0,15.98,15.98,1,273.63,5,20.785,1827.0,0.12378899999999997,0.10319591666666668,0.07371333333333334,40.728885,24.437330040000006,16.291554959999996,0
2467,0,41.06,41.06,2,74.02,7,13.856,2564.0,0.2281553333333333,0.11482133333333333,0.0,45.74363546,0.0,0.0,0
0,0,22.89,22.89,1,80.89,3,13.86,1460.0,0.15125666666666662,0.0,0.0,44.56970996,0.0,0.0,0
413,0,34.62,34.62,4,14.5,5,10.392000000000001,1767.0,0.18985833333333327,0.0,0.0,45.56970996,0.0,0.0,0
2536,0,16.44,16.44,1,58.72,3,13.856,1461.0,0.14979070000000003,0.0,0.0,44.32026431999999,0.0,0.0,0
0,0,6.88,6.88,1,140.36,4,10.35,1887.0,0.16610008333333334,0.08469441666666666,0.0,44.28174535999998,0.0,0.0,0
701,0,3.42,3.42,1,311.71,3,18.0,1461.0,0.1253290909090909,0.10471645454545456,0.07417718181818182,40.728885,24.437330040000006,16.291554959999996,0
1500,0,25.92,25.92,1,265.67,4,17.320999999999998,1827.0,0.1253035,0.10482425,0.07444033333333333,40.56597149999999,24.33957914,16.22638536,0
404,0,51.72,51.72,1,61.66,6,20.7,2557.0,0.123723,0.10340090909090907,0.07316654545454543,40.56597136363635,24.33957924,16.226385578181816,0
3277,0,25.03,25.03,1,243.97,4,18.48,1461.0,0.12779733333333335,0.10726091666666664,0.07648824999999998,40.68815609999999,24.412892700000004,16.275263399999996,0
1882,0,0.84,0.84,1,177.9,4,19.8,1827.0,0.12696125,0.10648591666666668,0.07625666666666665,40.56597149999999,24.33957914,16.22638536,0
1558,0,11.95,11.95,1,128.36,4,13.85,1827.0,0.14612325,0.0,0.0,44.31137546,0.0,0.0,0
1073,1,17.82,17.82,1,128.54,4,15.0,1494.0,0.1484020833333333,0.0,0.0,44.34100546,0.0,0.0,0
16634,0,0.12,0.12,1,107.41,4,13.2,1461.0,0.14179883333333335,0.0,0.0,44.44470996,0.0,0.0,0
